-0.005461266212918269,-0.7774920805097209,-0.011579994134579157,-2.36605708779129,-0.006898025786385452,1.5891702326174544,0.7741150651801504,0.035,0.035
-0.008191204135731595,-0.7735400454587543,-0.017368517143980498,-2.370987131146276,-0.010346160605789408,1.5983548466501034,0.7684749523364717,0.035,0.035
-0.010920456127274596,-0.7695890034063465,-0.023155585714103942,-2.375915935765805,-0.01379342903791138,1.6075371529328517,0.7628362566421485,0.035,0.035
-0.015106203276616157,-0.763529444575194,-0.03203098668312316,-2.3834750508456075,-0.019080369949736803,1.6216196973320094,0.7541884093559129,0.035,0.035
-0.021747284444449497,-0.7539153851007047,-0.046112644301069615,-2.395468297214983,-0.02746859849586257,1.6439629772931832,0.7404677870378754,0.035,0.035
-0.028910803001584492,-0.7435450114048545,-0.06130207100917462,-2.408405022539685,-0.036516708183590665,1.6680639476900485,0.7256677973815573,0.035,0.035
-0.03666840341012782,-0.7323146063213714,-0.07775118074435776,-2.4224146108256206,-0.04631519182682101,1.6941636494365866,0.7096404213248658,0.035,0.035
-0.04442610470610741,-0.7210840551866976,-0.09420050439987997,-2.4364243813059683,-0.05611380289913276,1.7202636906092172,0.6936128368324732,0.035,0.035
-0.05218374006435026,-0.7098535995077646,-0.11064968824192764,-2.450434032708187,-0.06591233068669139,1.7463635099406638,0.6775853885689204,0.035,0.035
-0.05994139531975538,-0.69862311502441,-0.1270989142736459,-2.4644437200430436,-0.07571088360599293,1.7724633962142022,0.661557899197385,0.035,0.035
-0.06770011901380221,-0.6873910838000373,-0.14355040580803727,-2.47845533689021,-0.08551078605066356,1.7985668771469672,0.6455282024077046,0.035,0.035
-0.07545840329256961,-0.6761596887016996,-0.16000096561228402,-2.492466160189523,-0.09531013347790593,1.8246688797092139,0.6294994134598254,0.035,0.035
-0.08321512661472905,-0.6649305533453056,-0.1764482155855026,-2.5064741645295885,-0.10510750928931539,1.8507656305828246,0.613473849483232,0.035,0.035
-0.09097501180220292,-0.6536968406677773,-0.19290216993466042,-2.5204878789383525,-0.11490887879515793,1.8768730192487066,0.5974417530221374,0.035,0.035
-0.09873347605935584,-0.6424651850210652,-0.20935311136261264,-2.534499027263827,-0.12470845354981779,1.902975627330951,0.5814125922348858,0.035,0.035
-0.10649130677941426,-0.6312344465237075,-0.22580270944718028,-2.548509031473416,-0.13450722809532392,1.9290761039384687,0.56538474034945,0.035,0.035
-0.11424943144914962,-0.6200032824857481,-0.24225293081861993,-2.5625195665319445,-0.14430637392330783,1.9551775695114515,0.549356281157403,0.035,0.035
-0.1220060053126394,-0.6087743634954099,-0.2586998638817209,-2.5765273009619456,-0.15410356095619654,1.981273817545718,0.5333310259657659,0.035,0.035
-0.12976109049672324,-0.5975475996138538,-0.27514364036938366,-2.590532346959381,-0.16389886766526843,2.0073650570610555,0.5173088464190977,0.035,0.035
-0.13752008589291673,-0.5863151750558461,-0.2915957080172883,-2.604544454478277,-0.17369911329196697,2.0334694521096064,0.5012785882867016,0.035,0.035
-0.14527620008338632,-0.575086921517961,-0.3080416663960084,-2.6185513587766107,-0.18349571972024437,2.059564153618131,0.4852542827898116,0.035,0.035
-0.15303388682612099,-0.5638563914515078,-0.32449095919302917,-2.632561102974995,-0.19329431241061779,2.0856641458277663,0.4692267283647487,0.035,0.035
-0.16079146856856968,-0.5526260133902728,-0.34094002934888074,-2.646570657551499,-0.20309277247704433,2.111763784774021,0.4531993908726265,0.035,0.035
-0.16854905786256968,-0.541395624396923,-0.35738911551693836,-2.6605802257654836,-0.21289124208169766,2.1378634491267454,0.4371720377788303,0.035,0.035
-0.17630694592622406,-0.5301648028852597,-0.3738388351920821,-2.6745903335328904,-0.2226900890568544,2.1639641186612857,0.4211440674202418,0.035,0.035
-0.18406467343899097,-0.5189342137974656,-0.3902882144373213,-2.6886001513586,-0.2324887332431122,2.19006424803778,0.4051164287633799,0.035,0.035
-0.19149814671899396,-0.5081730361503487,-0.40605004944517537,-2.7020243927093994,-0.24187781781961154,2.215073455180659,0.38975870660811524,0.035,0.035
-0.19818090889723605,-0.49849863654404947,-0.42022008690714313,-2.7140929115553676,-0.25031869289007663,2.2375569668994473,0.37595197038976547,0.035,0.035
-0.20323780759044732,-0.4911779422829277,-0.43094266568713935,-2.7232252546723905,-0.2567059694345523,2.2545704170263603,0.36550430451779936,0.035,0.035
-0.2059672231711924,-0.48722666340818954,-0.43673008112956796,-2.7281543547205636,-0.260153444493213,2.263753273689272,0.35986527084452347,0.035,0.035
-0.20869649881999353,-0.4832755871080017,-0.44251719986221777,-2.7330832020631544,-0.2636007428063864,2.2729356595645935,0.3542265262737755,0.035,0.035
-0.2114263383451282,-0.47932369450389145,-0.44830551423052795,-2.738013067720026,-0.2670487533414764,2.2821199425477006,0.348586616721903,0.035,0.035
-0.21415519659989407,-0.4753732224503584,-0.45409174792657786,-2.7429411612833197,-0.27049552445185354,2.2913009241408657,0.342948734496573,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
-0.21474766842328674,-0.47451552184361895,-0.45534801707228656,-2.7440111166663796,-0.2712438648103225,2.2932942387058626,0.3417246744501119,0.035,0.035
